,House Number,City,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,price,Purpose,Location,Age Possession,area,price_per_sqft,colony,province,society,property Type
903,52112643,Lahore,4.0,5.0,6.0,2.0,2.0,0.0,6.35, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11662.08,DHA Phase 7 ,Punjab,DHA Defence,Houses
904,49853715,,1.0,4.0,4.0,1.0,1.0,0.0,7.5, For Sale,"Bedian Road, Lahore, Punjab, ",Relatively New,49005.0,1530.46,Bedian Road,Punjab,Bedian Road,
905,52103148,Lahore,2.0,4.0,4.0,1.0,2.0,1.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,2722.0,27553.27,DHA Phase 6,Punjab,DHA Defence,Houses
906,51270449,Lahore,2.0,3.0,4.0,11.0,2.0,1.0,2.3, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,16899.34,DHA 11 Rahbar Phase 2 ,Punjab,DHA 11 Rahbar,Houses
907,51866982,Lahore,,3.0,4.0,0.0,2.0,1.0,2.2, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Undefined,1361.0,16164.58,DHA 11 Rahbar Phase 2 ,Punjab,DHA 11 Rahbar,Houses
908,52111342,Lahore,,5.0,6.0,0.0,2.0,0.0,2.25, For Sale,"GT Road, Lahore, Punjab, ",Undefined,1634.0,13769.89,Bismillah Housing Scheme,Punjab,GT Road,Houses
909,52111322,Lahore,,5.0,6.0,1.0,2.0,1.0,6.5, For Sale,"Punjab Small Industries Colony, Lahore, Punjab, ",Undefined,3812.0,17051.42,Punjab Small Industries Colony,Punjab,Punjab Small Industries Colony,Houses
910,52110907,Lahore,,7.0,6.0,1.0,2.0,1.0,9.25, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,5445.0,16988.06,Bahria Town ,Punjab,Bahria Town,Houses
911,52082920,Lahore,,5.0,6.0,1.0,2.0,0.0,3.0,,"Park View City, Lahore, Punjab, ",Undefined,,,Park View City,Punjab,Park View City,Houses
912,52108068,Lahore,,5.0,6.0,0.0,2.0,0.0,3.1,,"Park View City, Lahore, Punjab, ",Undefined,,,Park View City,Punjab,Park View City,Houses
913,52054994,,,1.0,1.0,0.0,1.0,0.0,0.56, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,544.0,10294.12,Bahria Town ,Punjab,Bahria Town,
914,51869633,Lahore,4.0,6.0,7.0,2.0,2.0,2.0,9.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,16528.93,DHA Phase 5,Punjab,DHA Defence,Houses
915,51869722,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,5.7, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,10468.32,DHA Phase 7,Punjab,DHA Defence,Houses
916,51090036,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,7.95, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14600.55,DHA Phase 5 ,Punjab,DHA Defence,Houses
917,51666094,Lahore,4.0,5.0,6.0,0.0,0.0,0.0,6.45, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11845.73,DHA Phase 7 ,Punjab,DHA Defence,Houses
918,52031327,Lahore,3.0,4.0,4.0,0.0,1.0,1.0,4.1, For Sale,"Askari, Lahore, Punjab, ",New Property,2722.0,15062.45,Askari 11 ,Punjab,Askari,Houses
919,51880552,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,6.98, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,12819.1,DHA Phase 7 ,Punjab,DHA Defence,Houses
920,51856365,Lahore,,3.0,5.0,1.0,2.0,0.0,1.6, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,11756.06,Bahria Town ,Punjab,Bahria Town,Houses
921,52103262,Lahore,,7.0,7.0,1.0,1.0,0.0,15.0, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,10890.0,13774.1,DHA Phase 2,Punjab,DHA Defence,Houses
922,52110836,Lahore,,3.0,4.0,0.0,2.0,1.0,2.25, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,1361.0,16531.96,Bahria Town ,Punjab,Bahria Town,Houses
923,51997397,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,1.85, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,13592.95,DHA 9 Town,Punjab,DHA Defence,Houses
924,52111728,Lahore,2.0,4.0,5.0,1.0,0.0,1.0,4.5, For Sale,"Paragon City, Lahore, Punjab, ",Undefined,2722.0,16531.96,Paragon City ,Punjab,Paragon City,Houses
925,51995982,Lahore,2.0,5.0,5.0,2.0,2.0,1.0,7.05, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,12947.66,DHA Phase 7,Punjab,DHA Defence,Houses
926,52055119,,,1.0,1.0,0.0,1.0,0.0,0.6, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,599.0,10016.69,Bahria Town ,Punjab,Bahria Town,
927,52089028,Lahore,,0.0,0.0,0.0,0.0,0.0,0.75, For Sale,"Highcourt Society, Lahore, Punjab, ",Undefined,681.0,11013.22,High Court Society ,Punjab,Highcourt Society,Houses
928,52077036,Lahore,4.0,5.0,6.0,2.0,3.0,1.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11937.56,DHA Phase 7 ,Punjab,DHA Defence,Houses
929,52081220,Lahore,,,,,,,11.5, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,5445.0,21120.29,DHA Phase 6,Punjab,DHA Defence,Houses
930,52088289,Lahore,4.0,6.0,7.0,2.0,3.0,1.0,12.75, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,11707.99,DHA Phase 7 ,Punjab,DHA Defence,Houses
931,51983371,Lahore,,3.0,5.0,0.0,2.0,0.0,2.9, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,21307.86,Bahria Town ,Punjab,Bahria Town,Houses
932,51931420,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,2.3, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,16899.34,DHA 11 Rahbar Phase 2 ,Punjab,DHA 11 Rahbar,Houses
933,52116729,Lahore,1.0,3.0,3.0,0.0,1.0,1.0,8.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,15610.65,DHA Phase 6,Punjab,DHA Defence,Houses
934,51983386,Lahore,,3.0,5.0,0.0,2.0,0.0,2.8, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,20573.11,Bahria Town ,Punjab,Bahria Town,Houses
935,51913191,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,2.4, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,17634.09,DHA 11 Rahbar Phase 2 ,Punjab,DHA 11 Rahbar,Houses
936,52017155,Lahore,4.0,5.0,6.0,2.0,3.0,2.0,6.25, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,11478.42,DHA Phase 7,Punjab,DHA Defence,Houses
937,51824317,,2.0,4.0,4.0,0.0,1.0,1.0,3.1, For Sale,"Askari, Lahore, Punjab, ",New Property,3267.0,9488.83,Askari 11 ,Punjab,Askari,
938,52111293,Lahore,,3.0,4.0,0.0,2.0,0.0,1.55, For Sale,"Bahria Nasheman, Lahore, Punjab, ",Undefined,1361.0,11388.68,Bahria Nasheman ,Punjab,Bahria Nasheman,Houses
939,52116811,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,11937.56,DHA Phase 7 ,Punjab,DHA Defence,Houses
940,51933594,,,0.0,0.0,0.0,0.0,0.0,0.75, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,599.0,12520.87,Bahria Homes,Punjab,Bahria Town,
941,50841578,Lahore,,3.0,4.0,0.0,2.0,0.0,1.65, For Sale,"Defence Road, Lahore, Punjab, ",Relatively New,1089.0,15151.52,Defence Road,Punjab,Defence Road,Houses
942,52116801,Lahore,4.0,5.0,6.0,2.0,2.0,1.0,7.8, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14325.07,DHA Phase 7,Punjab,DHA Defence,Houses
943,51942862,Lahore,1.0,3.0,4.0,0.0,2.0,0.0,1.55, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,11388.68,DHA 11 Rahbar Phase 2 Extension ,Punjab,DHA 11 Rahbar,Houses
944,52116774,Lahore,1.0,3.0,4.0,1.0,1.0,1.0,1.85, For Sale,"DHA Defence, Lahore, Punjab, ",Old Property,1361.0,13592.95,DHA 9 Town,Punjab,DHA Defence,Houses
945,51748976,Lahore,5.0,5.0,6.0,2.0,2.0,0.0,7.25, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13314.97,DHA Phase 7,Punjab,DHA Defence,Houses
946,51748783,Lahore,5.0,5.0,6.0,2.0,2.0,1.0,6.35, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11662.08,DHA Phase 3,Punjab,DHA Defence,Houses
947,52001371,Lahore,4.0,5.0,6.0,2.0,3.0,2.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,13774.1,DHA Phase 6,Punjab,DHA Defence,Houses
948,51496690,Lahore,,0.0,0.0,0.0,0.0,0.0,2.05, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,1361.0,15062.45,DHA 9 Town,Punjab,DHA Defence,Houses
949,52070241,Lahore,,4.0,4.0,0.0,2.0,0.0,4.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,2722.0,16531.96,DHA Phase 7,Punjab,DHA Defence,Houses
950,52134941,Lahore,,3.0,4.0,1.0,2.0,1.0,1.8, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,1361.0,13225.57,Bahria Town ,Punjab,Bahria Town,Houses
951,52134942,Lahore,,5.0,6.0,1.0,2.0,1.0,2.85, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,2722.0,10470.24,Bahria Town ,Punjab,Bahria Town,Houses
952,52120961,Lahore,3.0,6.0,7.0,1.0,2.0,1.0,4.4, For Sale,"Punjab Govt Employees Society, Lahore, Punjab, ",Under Construction,2722.0,16164.58,PGECHS Phase 2,Punjab,Punjab Govt Employees Society,Houses
953,50905931,Lahore,4.0,,,,,,16.25, For Sale,"DHA Defence, Lahore, Punjab, ",Moderately Old,10890.0,14921.95,DHA Phase 8 ,Punjab,DHA Defence,Houses
954,52093553,Lahore,,6.0,8.0,3.0,5.0,3.0,38.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,34894.4,DHA Phase 6,Punjab,DHA Defence,Houses
955,52067223,Lahore,4.0,5.0,6.0,2.0,3.0,1.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11937.56,DHA Phase 3,Punjab,DHA Defence,Houses
956,51838705,Lahore,,3.0,5.0,1.0,2.0,1.0,1.6, For Sale,"Bahria Orchard, Lahore, Punjab, ",Relatively New,1361.0,11756.06,Bahria Orchard Phase 1 ,Punjab,Bahria Orchard,Houses
957,52070605,Lahore,,4.0,5.0,0.0,2.0,0.0,3.55, For Sale,"Bahria Orchard, Lahore, Punjab, ",Relatively New,5445.0,6519.74,Bahria Orchard Phase 1,Punjab,Bahria Orchard,Houses
958,51682094,Lahore,,4.0,5.0,0.0,2.0,1.0,2.55, For Sale,"Defence Road, Lahore, Punjab, ",Relatively New,1361.0,18736.22,Dream Gardens Phase 2,Punjab,Defence Road,Houses
959,52011601,Lahore,1.0,4.0,4.0,2.0,2.0,1.0,2.1, For Sale,"Park View City, Lahore, Punjab, ",Undefined,1361.0,15429.83,Park View City ,Punjab,Park View City,Houses
960,52012992,Lahore,4.0,5.0,6.0,2.0,2.0,1.0,8.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14692.38,DHA Phase 6,Punjab,DHA Defence,Houses
961,52133790,Lahore,,3.0,3.0,0.0,2.0,0.0,1.85, For Sale,"Bahria Orchard, Lahore, Punjab, ",Under Construction,1361.0,13592.95,Low Cost ,Punjab,Bahria Orchard,Houses
962,52107805,Lahore,2.0,3.0,7.0,1.0,2.0,1.0,1.75, For Sale,"Bahria Town, Lahore, Punjab, ",Under Construction,1361.0,12858.19,Bahria Town ,Punjab,Bahria Town,Houses
963,52134012,Lahore,1.0,5.0,8.0,1.0,3.0,1.0,3.25, For Sale,"Johar Town, Lahore, Punjab, ",Under Construction,1361.0,23879.5,Johar Town Phase 2,Punjab,Johar Town,Houses
964,52130850,Lahore,,3.0,4.0,0.0,2.0,0.0,1.48, For Sale,"Main Canal Bank Road, Lahore, Punjab, ",Undefined,817.0,18115.06,Indigo Canal Homes,Punjab,Main Canal Bank Road,Houses
965,52119794,Lahore,,4.0,5.0,1.0,2.0,2.0,4.55, For Sale,"Johar Town, Lahore, Punjab, ",Undefined,3267.0,13927.15,Johar Town Phase 2,Punjab,Johar Town,Houses
966,52132588,Lahore,,4.0,5.0,0.0,2.0,0.0,3.6, For Sale,"GT Road, Lahore, Punjab, ",Undefined,2178.0,16528.93,Bismillah Housing Scheme ,Punjab,GT Road,Houses
967,52028992,Lahore,4.0,6.0,7.0,2.0,0.0,1.0,9.79, For Sale,"Wapda Town, Lahore, Punjab, ",New Property,10890.0,8989.9,Wapda Town,Punjab,Wapda Town,Houses
968,51996256,Lahore,6.0,7.0,10.0,4.0,3.0,0.0,58.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,53259.87,DHA Phase 6,Punjab,DHA Defence,Houses
969,52065490,,2.0,3.0,3.0,1.0,1.0,1.0,3.6, For Sale,"Askari, Lahore, Punjab, ",Under Construction,2722.0,13225.57,Askari 10 ,Punjab,Askari,
970,51003057,Lahore,1.0,3.0,3.0,0.0,2.0,1.0,2.1, For Sale,"Valencia Housing Society, Lahore, Punjab, ",Relatively New,1361.0,15429.83,Valencia Housing Society,Punjab,Valencia Housing Society,Houses
971,52065583,Lahore,2.0,4.0,4.0,1.0,1.0,2.0,5.75, For Sale,"Askari, Lahore, Punjab, ",New Property,2722.0,21124.17,Askari 10 ,Punjab,Askari,Houses
972,51858306,Lahore,4.0,5.0,6.0,0.0,0.0,0.0,8.11, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14894.4,DHA Phase 5 ,Punjab,DHA Defence,Houses
973,51936827,Lahore,4.0,6.0,7.0,2.0,2.0,2.0,17.99, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,16519.74,DHA Phase 6,Punjab,DHA Defence,Houses
974,52084690,Lahore,1.0,3.0,4.0,0.0,2.0,0.0,1.92, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,14107.27,DHA 9 Town,Punjab,DHA Defence,Houses
975,52130729,Lahore,,3.0,4.0,0.0,2.0,0.0,1.15, For Sale,"GT Road, Lahore, Punjab, ",Undefined,898.0,12806.24,Al Ahmad,Punjab,GT Road,Houses
976,52131296,,,3.0,4.0,1.0,1.0,1.0,3.25, For Sale,"Askari, Lahore, Punjab, ",Undefined,2722.0,11939.75,Askari 11 ,Punjab,Askari,
977,47097334,Lahore,4.0,7.0,8.0,1.0,3.0,1.0,5.45, For Sale,"Punjab Coop Housing Society, Lahore, Punjab, ",New Property,5445.0,10009.18,Punjab Coop Housing Society,Punjab,Punjab Coop Housing Society,Houses
978,50526658,Lahore,,3.0,3.0,0.0,2.0,1.0,2.35, For Sale,"Johar Town, Lahore, Punjab, ",Undefined,1361.0,17266.72,Johar Town Phase 1 ,Punjab,Johar Town,Houses
979,52117386,Lahore,1.0,3.0,4.0,0.0,1.0,1.0,2.25, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,16531.96,Paragon City ,Punjab,Paragon City,Houses
980,52091696,Lahore,0.0,0.0,0.0,0.0,0.0,0.0,8.1, For Sale,"Askari, Lahore, Punjab, ",Old Property,4084.0,19833.5,Askari 10 ,Punjab,Askari,Houses
981,52030453,Lahore,2.0,3.0,3.0,1.0,1.0,1.0,4.4, For Sale,"Askari, Lahore, Punjab, ",New Property,2722.0,16164.58,Askari 10 ,Punjab,Askari,Houses
982,51760459,Lahore,1.0,3.0,4.0,1.0,2.0,1.0,2.25, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,16531.96,DHA 11 Rahbar,Punjab,DHA 11 Rahbar,Houses
983,51508884,Lahore,2.0,5.0,6.0,1.0,2.0,2.0,4.5, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,2722.0,16531.96,DHA Phase 3,Punjab,DHA Defence,Houses
984,52119706,Lahore,,4.0,4.0,0.0,2.0,0.0,2.53, For Sale,"Raiwind Road, Lahore, Punjab, ",Undefined,1361.0,18589.27,Lake City ,Punjab,Raiwind Road,Houses
985,52133432,Lahore,,7.0,7.0,1.0,2.0,1.0,7.25, For Sale,"Raiwind Road, Lahore, Punjab, ",Relatively New,5445.0,13314.97,Lake City,Punjab,Raiwind Road,Houses
986,52130592,Lahore,,5.0,6.0,1.0,2.0,1.0,4.1, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,2722.0,15062.45,Bahria Town ,Punjab,Bahria Town,Houses
987,47130763,Lahore,,4.0,4.0,0.0,1.0,1.0,2.1, For Sale,"Johar Town, Lahore, Punjab, ",Relatively New,1361.0,15429.83,Johar Town Phase 2 ,Punjab,Johar Town,Houses
988,52132940,Lahore,6.0,6.0,7.0,3.0,3.0,2.0,14.95, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,10890.0,13728.19,DHA Phase 3,Punjab,DHA Defence,Houses
989,52062652,Lahore,,3.0,4.0,0.0,2.0,1.0,1.8, For Sale,Khayaban,Undefined,1361.0,13225.57,Khayaban,Punjab,Khayaban,Houses
990,52132622,Lahore,1.0,3.0,3.0,0.0,2.0,1.0,1.06, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Under Construction,681.0,15565.35,Al Ahmad Rehman Garden Phase 4,Punjab,Al Rehman Garden,Houses
991,50919178,,2.0,1.0,1.0,1.0,1.0,1.0,3.5, For Sale,"Gulberg, Lahore, Punjab, ",Relatively New,1579.0,22165.93,Oyster Court Luxury Residences,Punjab,Gulberg,
992,52085611,Lahore,,5.0,6.0,2.0,2.0,2.0,19.6, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,10890.0,17998.16,DHA Phase 2,Punjab,DHA Defence,Houses
993,51491803,Lahore,,5.0,6.0,1.0,1.0,0.0,5.6, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,2722.0,20573.11,DHA Phase 5,Punjab,DHA Defence,Houses
994,51543586,Lahore,3.0,4.0,5.0,2.0,2.0,2.0,5.3, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,5445.0,9733.7,DHA Phase 1,Punjab,DHA Defence,Houses
995,51543689,Lahore,2.0,4.0,5.0,2.0,2.0,2.0,4.0, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,2450.0,16326.53,DHA Phase 3,Punjab,DHA Defence,Houses
996,52129553,Lahore,,,,,,,4.6, For Sale,"Lahore Press Club Housing Scheme, Lahore, Punjab, ",Undefined,2722.0,16899.34,Lahore Press Club Housing Scheme,Punjab,Lahore Press Club Housing Scheme,Houses
997,52132350,Lahore,,,,,,,3.1, For Sale,"LDA Avenue, Lahore, Punjab, ",Undefined,2722.0,11388.68,LDA Avenue,Punjab,LDA Avenue,Houses
998,52102912,Lahore,,,,,,,1.9, For Sale,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab, ",Undefined,1361.0,13960.32,Bankers Avenue Cooperative Housing Society,Punjab,Bankers Avenue Cooperative Housing Society,Houses
999,51968523,Lahore,,4.0,5.0,1.0,2.0,0.0,4.25, For Sale,"Paragon City, Lahore, Punjab, ",Undefined,2722.0,15613.52,Paragon City,Punjab,Paragon City,Houses
1000,51962918,Lahore,,3.0,4.0,1.0,2.0,1.0,1.9, For Sale,"Paragon City, Lahore, Punjab, ",Undefined,1089.0,17447.2,Paragon City,Punjab,Paragon City,Houses
1001,52127089,Lahore,,,,,,,1.8, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Undefined,1361.0,13225.57,DHA 11 Rahbar,Punjab,DHA 11 Rahbar,Houses
1002,50148944,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,6.0, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,5445.0,11019.28,Bahria Town ,Punjab,Bahria Town,Houses
1003,51959008,,50.0,1.0,1.0,2.0,1.0,1.0,0.6,,"Bahria Town, Lahore, Punjab, ",Relatively New,,,Bahria Town ,Punjab,Bahria Town,
1004,52124913,Lahore,1.0,3.0,4.0,0.0,1.0,1.0,1.79, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,13152.09,DHA 9 Town,Punjab,DHA Defence,Houses
1005,51546926,Lahore,5.0,5.0,6.0,2.0,2.0,2.0,9.75, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,8712.0,11191.46,DHA Phase 1,Punjab,DHA Defence,Houses
1006,51561983,Lahore,5.0,7.0,8.0,2.0,2.0,2.0,13.5, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,10890.0,12396.69,DHA Phase 1,Punjab,DHA Defence,Houses
1007,52013108,Lahore,2.0,3.0,4.0,2.0,2.0,2.0,3.3, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,1634.0,20195.84,DHA Phase 4,Punjab,DHA Defence,Houses
1008,52112035,Lahore,6.0,6.0,7.0,2.0,3.0,2.0,44.5, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,11979.0,37148.34,DHA Phase 6 ,Punjab,DHA Defence,Houses
1009,50962934,,3.0,2.0,3.0,1.0,1.0,1.0,2.8,,"DHA Defence, Lahore, Punjab, ",Relatively New,,,DHA Phase 5,Punjab,DHA Defence,
1010,50157359,Lahore,3.0,6.0,6.0,1.0,2.0,2.0,8.75, For Sale,"Valencia Housing Society, Lahore, Punjab, ",Moderately Old,5445.0,16069.79,Valencia Housing Society,Punjab,Valencia Housing Society,Houses
1011,52130252,Lahore,,6.0,6.0,0.0,2.0,1.0,2.8, For Sale,"Marghzar Officers Colony, Lahore, Punjab, ",Undefined,1361.0,20573.11,Marghzar Officers Colony,Punjab,Marghzar Officers Colony,Houses
1012,52130214,Lahore,,4.0,4.0,0.0,2.0,1.0,3.25, For Sale,"Sabzazar Scheme, Lahore, Punjab, ",Undefined,1361.0,23879.5,Sabzazar Scheme ,Punjab,Sabzazar Scheme,Houses
1013,52024742,Lahore,,3.0,4.0,1.0,2.0,1.0,1.75, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,1361.0,12858.19,Bahria Town ,Punjab,Bahria Town,Houses
1014,52013728,,2.0,3.0,3.0,1.0,1.0,1.0,3.25, For Sale,"Askari, Lahore, Punjab, ",Relatively New,2722.0,11939.75,Askari 10 ,Punjab,Askari,
1015,52008864,Lahore,1.0,5.0,5.0,1.0,1.0,1.0,9.0, For Sale,"Askari, Lahore, Punjab, ",Relatively New,4628.0,19446.85,Askari 10 ,Punjab,Askari,Houses
1016,52016360,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,7.99, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14674.01,DHA Phase 6,Punjab,DHA Defence,Houses
1017,51886212,,,1.0,1.0,1.0,0.0,1.0,0.51, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,490.0,10408.16,Bahria Town ,Punjab,Bahria Town,
1018,52131690,Lahore,,5.0,6.0,1.0,2.0,1.0,3.8, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,2722.0,13960.32,Bahria Town ,Punjab,Bahria Town,Houses
1019,52000596,Lahore,2.0,4.0,5.0,1.0,2.0,1.0,1.7,,"Park View City, Lahore, Punjab, ",Relatively New,,,Park View City,Punjab,Park View City,Houses
1020,52000856,Lahore,2.0,3.0,4.0,1.0,2.0,2.0,1.05,,"Park View City, Lahore, Punjab, ",Relatively New,,,Park View City,Punjab,Park View City,Houses
1021,51879632,Lahore,,5.0,6.0,2.0,2.0,1.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11937.56,DHA Phase 7,Punjab,DHA Defence,Houses
1022,51919978,Lahore,,3.0,3.0,0.0,0.0,0.0,1.3, For Sale,"Raiwind Road, Lahore, Punjab, ",Undefined,817.0,15911.87,Al Ahmad,Punjab,Raiwind Road,Houses
1023,52023880,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,5445.0,11937.56,DHA Phase 3,Punjab,DHA Defence,Houses
1024,52008634,Lahore,1.0,6.0,5.0,1.0,1.0,1.0,4.7, For Sale,"Askari, Lahore, Punjab, ",New Property,2722.0,17266.72,Askari 10 ,Punjab,Askari,Houses
1025,52107626,Lahore,,5.0,6.0,1.0,2.0,1.0,9.75, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,5445.0,17906.34,DHA Phase 6 ,Punjab,DHA Defence,Houses
1026,52087919,Lahore,4.0,5.0,6.0,1.0,2.0,1.0,7.2, For Sale,"Valencia Housing Society, Lahore, Punjab, ",Relatively New,5445.0,13223.14,Valencia Housing Society,Punjab,Valencia Housing Society,Houses
1027,52044534,Lahore,,,,,,,1.65, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",Undefined,1361.0,12123.44,Central Park ,Punjab,Central Park Housing Scheme,Houses
1028,51503108,Lahore,,,,,,,2.96, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,2722.0,10874.36,Bahria Town ,Punjab,Bahria Town,Houses
1029,50477231,,,2.0,2.0,0.0,0.0,0.0,0.55, For Sale,"Bahria Orchard, Lahore, Punjab, ",New Property,1361.0,4041.15,Bahria Orchard Phase 4 ,Punjab,Bahria Orchard,
1030,51961939,Lahore,,3.0,3.0,0.0,2.0,0.0,1.5, For Sale,"Park View City, Lahore, Punjab, ",Undefined,1361.0,11021.31,Park View City ,Punjab,Park View City,Houses
1031,49775707,Lahore,,3.0,4.0,2.0,2.0,2.0,1.9, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,13960.32,Bahria Town ,Punjab,Bahria Town,Houses
1032,49119043,Lahore,2.0,5.0,5.0,1.0,2.0,1.0,1.58, For Sale,"Canal Garden, Lahore, Punjab, ",New Property,1361.0,11609.11,Canal Garden,Punjab,Canal Garden,Houses
1033,52046628,Lahore,1.0,4.0,4.0,0.0,2.0,1.0,3.15, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1824.0,17269.74,Park View City ,Punjab,Park View City,Houses
1034,50968583,Lahore,6.0,5.0,7.0,3.0,3.0,3.0,15.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,13774.1,DHA Phase 6,Punjab,DHA Defence,Houses
1035,51973317,Lahore,10.0,3.0,4.0,1.0,2.0,1.0,1.82, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,1361.0,13372.52,Bahria Town ,Punjab,Bahria Town,Houses
1036,52112407,,20.0,1.0,1.0,0.0,1.0,1.0,0.99,,"Main Canal Bank Road, Lahore, Punjab, ",Undefined,,,Main Canal Bank Road,Punjab,Main Canal Bank Road,
1037,51573066,Lahore,,5.0,6.0,0.0,2.0,0.0,2.9, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,2722.0,10653.93,Bahria Town ,Punjab,Bahria Town,Houses
