Unnamed: 0,House Number,City,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,price,Purpose,Location,Age Possession,area,price_per_sqft,colony,province,society,property Type
131,51594334,Rawalpindi,,2.0,1.0,0.0,1.0,0.0,0.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,6613.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
132,51592282,Rawalpindi,,2.0,2.0,0.0,1.0,0.0,1.1, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,8082.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
133,51591765,Rawalpindi,2.0,3.0,3.0,0.0,1.0,0.0,1.55, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,11389.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
134,51591265,Rawalpindi,2.0,3.0,3.0,1.0,1.0,1.0,2.1, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2178.0,9642.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
135,51680334,Rawalpindi,,6.0,7.0,1.0,2.0,1.0,5.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,5445.0,10101.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
136,51647605,Rawalpindi,,3.0,4.0,0.0,1.0,0.0,1.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,13593.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
137,51642225,Rawalpindi,,4.0,5.0,0.0,1.0,0.0,1.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,13593.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
138,52018236,Rawalpindi,1.0,8.0,10.0,1.0,3.0,1.0,2.45, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,1906.0,12854.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
139,52072977,Rawalpindi,2.0,5.0,6.0,0.0,2.0,0.0,2.38, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,12487.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
140,52023250,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,3.4, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,12491.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
141,51979314,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,3.8, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,13960.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
142,51880846,Rawalpindi,3.0,5.0,6.0,1.0,2.0,2.0,8.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,4628.0,19339.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
143,50261711,Rawalpindi,1.0,5.0,5.0,1.0,2.0,1.0,1.15, For Sale,"New Afzal Town, Rawalpindi, Punjab, ",Old Property,1361.0,8450.0,New Afzal Town,Punjab,New Afzal Town,Houses
144,52099591,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,5.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2995.0,18364.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
145,52027623,Rawalpindi,1.0,3.0,3.0,1.0,1.0,4.0,1.5, For Sale,"Airport Housing Society, Rawalpindi, Punjab, ",Relatively New,1361.0,11021.0,Airport Housing Society,Punjab,Airport Housing Society,Houses
146,51978164,Rawalpindi,,4.0,5.0,0.0,2.0,0.0,2.4, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,1906.0,12592.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
147,47823535,Rawalpindi,3.0,7.0,6.0,1.0,2.0,1.0,1.1, For Sale,"Chakri Road, Rawalpindi, Punjab, ",Undefined,1361.0,8082.0,Chakri Road,Punjab,Chakri Road,Houses
148,48984942,Rawalpindi,,3.0,3.0,0.0,1.0,0.0,1.75, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Undefined,2178.0,8035.0,Adiala Road,Punjab,Adiala Road,Houses
149,49777766,Rawalpindi,,4.0,6.0,0.0,2.0,0.0,1.6, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Relatively New,1361.0,11756.0,Snober City,Punjab,Adiala Road,Houses
150,49536834,Rawalpindi,,5.0,5.0,1.0,2.0,1.0,1.7, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Relatively New,1634.0,10404.0,Snober City,Punjab,Adiala Road,Houses
151,52082102,Rawalpindi,,4.0,4.0,1.0,2.0,1.0,1.6, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Relatively New,1361.0,11756.0,Snober City,Punjab,Adiala Road,Houses
152,51612534,Rawalpindi,,3.0,4.0,1.0,2.0,0.0,1.8, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,1361.0,13226.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
153,51612406,Rawalpindi,,3.0,4.0,1.0,2.0,0.0,1.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,13593.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
154,51993975,Rawalpindi,1.0,4.0,4.0,1.0,2.0,1.0,1.36, For Sale,"Range Road, Rawalpindi, Punjab, ",Relatively New,1089.0,12489.0,Range Road,Punjab,Range Road,Houses
155,51677821,Rawalpindi,4.0,9.0,10.0,1.0,3.0,3.0,0.53, For Sale,"Ranial, Rawalpindi, Punjab, ",New Property,817.0,6487.0,Ranial,Punjab,Ranial,Houses
156,51677493,Rawalpindi,24.0,4.0,4.0,0.0,2.0,1.0,0.55, For Sale,"Kohala, Rawalpindi, Punjab, ",Relatively New,1361.0,4041.0,Kohala,Punjab,Kohala,Houses
158,49904459,Rawalpindi,1.0,5.0,6.0,1.0,2.0,1.0,3.6, For Sale,"Gulraiz Housing Scheme, Rawalpindi, Punjab, ",Relatively New,4356.0,8264.0,Gulraiz Housing Society Phase 6,Punjab,Gulraiz Housing Scheme,Houses
159,51892821,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,4.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,17267.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
160,51914137,Rawalpindi,4.0,6.0,7.0,1.0,2.0,2.0,18.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,10890.0,16529.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
161,51987240,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,6.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,3539.0,19638.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
162,51430624,,20.0,1.0,1.0,0.0,1.0,0.0,0.82, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,817.0,10037.0,Bahria Town ,Punjab,Bahria Town Rawalpindi,
163,51534142,Rawalpindi,4.0,5.0,6.0,1.0,2.0,1.0,10.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,19743.0,Bahria Town Phase 3,Punjab,Bahria Town Rawalpindi,Houses
164,48756405,Rawalpindi,1.0,5.0,6.0,1.0,1.0,1.0,2.15, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,11280.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
166,52079378,Rawalpindi,,6.0,6.0,1.0,2.0,2.0,11.25, For Sale,"Media Town, Rawalpindi, Punjab, ",Relatively New,5445.0,20661.0,Media Town,Punjab,Media Town,Houses
169,48894977,Rawalpindi,2.0,4.0,6.0,2.0,2.0,2.0,2.6, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Undefined,2314.0,11236.0,Snober City,Punjab,Adiala Road,Houses
170,51989044,Rawalpindi,2.0,5.0,5.0,1.0,1.0,1.0,3.8, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,2722.0,13960.0,Bahria Town Phase 3,Punjab,Bahria Town Rawalpindi,Houses
171,52108899,Rawalpindi,3.0,6.0,6.0,1.0,2.0,0.0,7.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Moderately Old,5445.0,14601.0,Bahria Town Phase 4,Punjab,Bahria Town Rawalpindi,Houses
172,49141593,,,1.0,1.0,1.0,2.0,1.0,0.73, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,735.0,9932.0,Bahria Town ,Punjab,Bahria Town Rawalpindi,
173,48245180,Rawalpindi,,3.0,5.0,0.0,2.0,0.0,18.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,6534.0,28313.0,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,Houses
175,51597354,Rawalpindi,2.0,5.0,5.0,1.0,1.0,1.0,3.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Moderately Old,2722.0,13226.0,Bahria Town Phase 2,Punjab,Bahria Town Rawalpindi,Houses
176,51735835,Rawalpindi,2.0,2.0,2.0,1.0,1.0,1.0,1.05, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,1361.0,7715.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
177,51485886,Rawalpindi,3.0,6.0,6.0,1.0,2.0,1.0,3.5, For Sale,"Gulraiz Housing Scheme, Rawalpindi, Punjab, ",Moderately Old,3267.0,10713.0,Gulraiz Housing Society Phase 3,Punjab,Gulraiz Housing Scheme,Houses
178,46673237,Rawalpindi,4.0,4.0,5.0,2.0,1.0,2.0,1.35, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Relatively New,1361.0,9919.0,Snober City,Punjab,Adiala Road,Houses
179,51984001,,,1.0,2.0,0.0,0.0,0.0,1.45, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1035.0,14010.0,Bahria Heights,Punjab,Bahria Town Rawalpindi,
180,51978745,,4.0,1.0,1.0,1.0,1.0,2.0,0.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,681.0,10279.0,Bahria Town ,Punjab,Bahria Town Rawalpindi,
181,50468981,,,3.0,2.0,2.0,1.0,2.0,1.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Old Property,1443.0,10395.0,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,
182,51279582,Rawalpindi,,4.0,4.0,0.0,2.0,2.0,2.25, For Sale,"Gulshan Abad, Rawalpindi, Punjab, ",Relatively New,1906.0,11805.0,Gulshan Abad,Punjab,Gulshan Abad,Houses
183,49926514,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,9.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,18274.0,Bahria Town Phase 3,Punjab,Bahria Town Rawalpindi,Houses
184,51216414,Rawalpindi,,3.0,4.0,0.0,2.0,0.0,13.1, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,24059.0,Bahria Town Phase 4,Punjab,Bahria Town Rawalpindi,Houses
185,51817956,Rawalpindi,,5.0,0.0,1.0,2.0,0.0,5.15, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,18920.0,Bahria Town Phase 4,Punjab,Bahria Town Rawalpindi,Houses
186,52014022,Rawalpindi,1.0,2.0,2.0,0.0,1.0,0.0,1.05, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,1361.0,7715.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
188,49727392,Rawalpindi,1.0,5.0,6.0,1.0,2.0,2.0,1.2, For Sale,"Defence Road, Rawalpindi, Punjab, ",Moderately Old,1361.0,8817.0,Defence Road,Punjab,Defence Road,Houses
189,48224638,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,0.6, For Sale,"Chakri Road, Rawalpindi, Punjab, ",Undefined,1361.0,4409.0,Al Ahmad,Punjab,Chakri Road,Houses
190,48302769,Rawalpindi,,0.0,0.0,0.0,2.0,0.0,0.48, For Sale,"Chakri Road, Rawalpindi, Punjab, ",Relatively New,1361.0,3527.0,Al Ahmad,Punjab,Chakri Road,Houses
191,52059125,Rawalpindi,,5.0,6.0,1.0,2.0,0.0,2.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,13641.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
192,52024599,,,5.0,6.0,1.0,2.0,1.0,1.05, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1198.0,8765.0,Bahria Town Phase 4,Punjab,Bahria Town Rawalpindi,
193,48712365,Rawalpindi,2.0,6.0,5.0,1.0,3.0,1.0,2.35, For Sale,"Gulshan Abad, Rawalpindi, Punjab, ",Relatively New,2722.0,8633.0,Gulshan Abad,Punjab,Gulshan Abad,Houses
194,52108189,Rawalpindi,2.0,4.0,4.0,0.0,2.0,2.0,2.0, For Sale,"Aria Mohalla, Rawalpindi, Punjab, ",Moderately Old,1361.0,14695.0,Aria Mohalla,Punjab,Aria Mohalla,Houses
195,51595627,Rawalpindi,,4.0,5.0,1.0,1.0,0.0,1.8, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,13226.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
196,51665986,Rawalpindi,,5.0,6.0,1.0,2.0,0.0,3.45, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,12675.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
198,51988467,Rawalpindi,,4.0,5.0,1.0,2.0,1.0,2.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1634.0,15912.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
199,52010731,Rawalpindi,,4.0,5.0,0.0,0.0,0.0,4.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,2722.0,16532.0,Bahria Town Phase 2,Punjab,Bahria Town Rawalpindi,Houses
201,50639795,Rawalpindi,3.0,4.0,6.0,1.0,2.0,1.0,4.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,18185.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
202,52085681,Rawalpindi,4.0,8.0,6.0,1.0,3.0,1.0,3.2, For Sale,"Gulshan Abad, Rawalpindi, Punjab, ",Moderately Old,2722.0,11756.0,Gulshan Abad,Punjab,Gulshan Abad,Houses
203,52059528,Rawalpindi,,5.0,5.0,1.0,2.0,1.0,5.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,18369.0,Bahria Town Phase 3,Punjab,Bahria Town Rawalpindi,Houses
204,51638226,Rawalpindi,3.0,5.0,6.0,1.0,3.0,1.0,18.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,33058.0,Bahria Town Phase 3,Punjab,Bahria Town Rawalpindi,Houses
205,52020303,Rawalpindi,2.0,2.0,2.0,0.0,1.0,1.0,2.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,9919.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
206,51740602,Rawalpindi,,5.0,6.0,1.0,0.0,0.0,2.9, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Undefined,2722.0,10654.0,Snober City,Punjab,Adiala Road,Houses
207,52103268,Rawalpindi,2.0,2.0,2.0,1.0,1.0,1.0,0.88, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Under Construction,817.0,10771.0,Snober City,Punjab,Adiala Road,Houses
208,51985378,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,2.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,3267.0,8264.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
209,52102270,Rawalpindi,1.0,1.0,1.0,1.0,1.0,1.0,6.4, For Sale,"Askari 14, Rawalpindi, Punjab, ",Undefined,3267.0,19590.0,Askari 14,Punjab,Askari 14,Houses
210,52001735,Rawalpindi,3.0,5.0,5.0,1.0,2.0,1.0,4.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,16532.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
211,51995709,Rawalpindi,1.0,4.0,5.0,1.0,1.0,1.0,3.15, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,16527.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
212,45274032,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,14.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,5445.0,25712.0,Bahria Town Phase 2,Punjab,Bahria Town Rawalpindi,Houses
213,51691521,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,3.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,13593.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
214,51614787,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,2.55, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,13379.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
215,50562043,Rawalpindi,4.0,4.0,5.0,1.0,1.0,1.0,5.75, For Sale,"Satellite Town, Rawalpindi, Punjab, ",New Property,1906.0,30168.0,Satellite Town ,Punjab,Satellite Town,Houses
216,52010888,Rawalpindi,,5.0,6.0,0.0,0.0,0.0,3.3, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2450.0,13469.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
217,52014930,Rawalpindi,,6.0,7.0,0.0,3.0,0.0,3.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,2722.0,13226.0,Bahria Town Phase 3,Punjab,Bahria Town Rawalpindi,Houses
220,51666423,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,3.2, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,11756.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
221,51646869,Rawalpindi,,3.0,4.0,0.0,1.0,0.0,1.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,13960.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
222,51642556,Rawalpindi,,4.0,5.0,0.0,1.0,0.0,1.8, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,13226.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
223,52024829,Rawalpindi,4.0,5.0,7.0,1.0,3.0,2.0,15.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Under Construction,5445.0,27548.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
224,51891480,Rawalpindi,1.0,5.0,5.0,1.0,1.0,1.0,3.85, For Sale,"Gulshan Abad, Rawalpindi, Punjab, ",Relatively New,5445.0,7071.0,Gulshan Abad Sector 2,Punjab,Gulshan Abad,Houses
225,51891394,Rawalpindi,,6.0,6.0,0.0,2.0,0.0,3.3, For Sale,"Gulshan Abad, Rawalpindi, Punjab, ",Relatively New,2722.0,12123.0,Gulshan Abad Sector 1,Punjab,Gulshan Abad,Houses
226,51891320,Rawalpindi,,6.0,6.0,0.0,2.0,0.0,3.4, For Sale,"Gulshan Abad, Rawalpindi, Punjab, ",Relatively New,2722.0,12491.0,Gulshan Abad Sector 2,Punjab,Gulshan Abad,Houses
227,51976719,Rawalpindi,2.0,5.0,5.0,1.0,2.0,1.0,4.65, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,17083.0,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
228,52098444,Rawalpindi,,2.0,2.0,0.0,1.0,1.0,0.85, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Undefined,1361.0,6245.0,Adiala Road,Punjab,Adiala Road,Houses
229,52092202,Rawalpindi,,6.0,8.0,2.0,2.0,1.0,14.4, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,5445.0,26446.0,Bahria Town Phase 4,Punjab,Bahria Town Rawalpindi,Houses
230,51995209,Rawalpindi,,6.0,7.0,1.0,2.0,1.0,4.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5990.0,7930.0,Bahria Town Phase 6,Punjab,Bahria Town Rawalpindi,Houses
231,52079650,,,1.0,1.0,0.0,1.0,0.0,0.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,653.0,11485.0,Bahria Business District,Punjab,Bahria Town Rawalpindi,
232,51937505,Rawalpindi,2.0,5.0,5.0,1.0,2.0,0.0,4.3, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,15797.0,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,Houses
233,51874928,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,3.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,13226.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
234,51612072,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,2.65, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,13903.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
235,48609630,Rawalpindi,1.0,5.0,7.0,1.0,2.0,0.0,2.2, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,11542.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
236,52076503,Rawalpindi,1.0,3.0,4.0,1.0,1.0,1.0,1.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,14328.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
238,52091839,Rawalpindi,1.0,3.0,3.0,1.0,1.0,0.0,1.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,13593.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
239,51641813,Rawalpindi,,5.0,6.0,0.0,2.0,0.0,3.55, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,13042.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
240,51600300,Rawalpindi,,5.0,6.0,0.0,2.0,0.0,3.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,12858.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
241,51602068,Rawalpindi,,3.0,3.0,0.0,1.0,0.0,1.8, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,13226.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
242,51595808,Rawalpindi,,4.0,5.0,0.0,1.0,0.0,1.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,13960.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
243,47624482,Rawalpindi,,2.0,2.0,0.0,0.0,0.0,2.3, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Undefined,1906.0,12067.0,Snober City ,Punjab,Adiala Road,Houses
244,48462130,Rawalpindi,1.0,4.0,4.0,0.0,2.0,0.0,1.5, For Sale,Punjab Government Servant Housing Foundation,Relatively New,1361.0,11021.0,Punjab Government Servant Housing Foundation (PGSHF),Punjab,Punjab Government Servant Housing Foundation,Houses
245,48638197,Rawalpindi,1.0,3.0,4.0,0.0,2.0,0.0,1.55, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Relatively New,1634.0,9486.0,Snober City,Punjab,Adiala Road,Houses
246,51550999,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,6.25, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,22961.0,Bahria Town Phase 2,Punjab,Bahria Town Rawalpindi,Houses
247,45769309,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,5.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,20206.0,Bahria Town Phase 3,Punjab,Bahria Town Rawalpindi,Houses
248,46568835,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,5.15, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,18920.0,Bahria Town Phase 4,Punjab,Bahria Town Rawalpindi,Houses
249,48395473,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,10.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,19284.0,Bahria Town Phase 3,Punjab,Bahria Town Rawalpindi,Houses
250,49388905,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,13.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,23875.0,Bahria Town Phase 4,Punjab,Bahria Town Rawalpindi,Houses
251,51638390,Rawalpindi,1.0,1.0,1.0,1.0,1.0,1.0,6.0, For Sale,"Askari 14, Rawalpindi, Punjab, ",Undefined,2722.0,22043.0,Askari 14,Punjab,Askari 14,Houses
252,52005356,Rawalpindi,3.0,4.0,6.0,1.0,1.0,1.0,3.0, For Sale,"Askari 14, Rawalpindi, Punjab, ",Moderately Old,6534.0,4591.0,Askari 14,Punjab,Askari 14,Houses
253,51994406,Rawalpindi,2.0,4.0,6.0,1.0,2.0,1.0,3.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,14511.0,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
254,52031147,,,1.0,1.0,1.0,0.0,1.0,0.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,681.0,8811.0,Bahria Town ,Punjab,Bahria Town Rawalpindi,
255,51724730,Rawalpindi,2.0,5.0,5.0,1.0,2.0,1.0,2.8, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,14690.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
256,51724554,Rawalpindi,2.0,5.0,5.0,1.0,2.0,2.0,2.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,14428.0,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
